time,seconds_elapsed,z,y,x
1773343139350040300,10.603040283203125,0.8889999985694885,-0.4399999976158142,-1.7419999837875366
1773343139359793000,10.61279296875,0.4490000009536743,-0.38999998569488525,-2.3369998931884766
1773343139369544200,10.622544189453125,-0.061000000685453415,-0.4269999861717224,-2.7170000076293945
1773343139379296000,10.6322958984375,-0.503000020980835,-0.3720000088214874,-2.8329999446868896
1773343139389054000,10.642053955078126,-0.8730000257492065,-0.07800000160932541,-2.821000099182129
1773343139398798000,10.651798095703125,-1.0809999704360962,0.019999999552965164,-2.578000068664551
1773343139408549600,10.661549560546876,-0.9769999980926514,0.2930000126361847,-2.2880001068115234
1773343139418301200,10.67130126953125,-0.9779999852180481,0.5460000038146973,-2.065999984741211
1773343139428053200,10.68105322265625,-0.8149999976158142,0.6779999732971191,-1.934999942779541
1773343139437804000,10.690803955078126,-0.6290000081062317,0.7549999952316284,-1.7079999446868896
1773343139456561200,10.70956103515625,0.09700000286102295,0.5299999713897705,-1.7389999628067017
1773343139466083600,10.71908349609375,0.6039999723434448,0.35600000619888306,-1.7330000400543213
1773343139475835600,10.728835693359375,0.8679999709129333,0.027000000700354576,-1.7699999809265137
1773343139485586400,10.73858642578125,0.9300000071525574,-0.04899999871850014,-1.8300000429153442
1773343139495338000,10.748337890625,0.9160000085830688,-0.23600000143051147,-1.8359999656677246
1773343139505089300,10.75808935546875,0.6940000057220459,-0.39500001072883606,-1.8489999771118164
1773343139514840600,10.767840576171874,0.4410000145435333,-0.3240000009536743,-1.753000020980835
1773343139524592600,10.777592529296875,0.2709999978542328,-0.39399999380111694,-1.6619999408721924
1773343139534345000,10.787344970703124,-0.1459999978542328,-0.2240000069141388,-1.4479999542236328
1773343139544096000,10.797095947265625,-0.2800000011920929,-0.09700000286102295,-1.1610000133514404
1773343139553847800,10.806847900390625,-0.5009999871253967,0.08799999952316284,-0.8059999942779541
1773343139563599600,10.816599609375,-0.878000020980835,0.20100000500679016,-0.4020000100135803
1773343139573350700,10.8263505859375,-1.055999994277954,0.22300000488758087,-0.14499999582767487
1773343139583103000,10.83610302734375,-1.2089999914169312,0.2549999952316284,-0.08500000089406967
1773343139592855000,10.84585498046875,-1.3509999513626099,0.2809999883174896,0.014000000432133675
1773343139602606800,10.85560693359375,-1.4759999513626099,0.29100000858306885,0.07100000232458115
1773343139612359000,10.86535888671875,-1.4919999837875366,0.3959999978542328,0.09000000357627869
1773343139622110700,10.87511083984375,-1.2829999923706055,0.3160000145435333,0.1340000033378601
1773343139631863000,10.884863037109374,-0.9670000076293945,0.36399999260902405,0.2770000100135803
1773343139641615000,10.894614990234375,-0.7139999866485596,0.3440000116825104,0.11699999868869781
1773343139651367000,10.904366943359374,-0.3479999899864197,0.4779999852180481,-0.041999999433755875
1773343139661118700,10.91411865234375,-0.04899999871850014,0.5509999990463257,-0.2590000033378601
1773343139670845200,10.92384521484375,0.11599999666213989,0.5870000123977661,-0.5260000228881836
1773343139680609800,10.93360986328125,0.09200000017881393,0.6320000290870667,-0.3889999985694885
1773343139690372900,10.943372802734375,-0.1809999942779541,0.5099999904632568,-0.07800000160932541
1773343139700124200,10.953124267578126,-0.4959999918937683,0.20100000500679016,0.414000004529953
1773343139709848600,10.9628486328125,-0.8629999756813049,-0.12200000137090683,1.0720000267028809
1773343139719729700,10.972729736328125,-0.44200000166893005,-0.12200000137090683,2.2760000228881836
1773343139729376300,10.982376220703125,0.35600000619888306,0.17900000512599945,2.756999969482422
1773343139739126500,10.99212646484375,1.2569999694824219,0.4020000100135803,2.9210000038146973
1773343139748876000,11.0018759765625,2.2829999923706055,0.6069999933242798,2.755000114440918
1773343139758625300,11.011625244140625,3.0169999599456787,0.40799999237060547,2.378999948501587
1773343139768375300,11.021375244140625,3.3510000705718994,0.20499999821186066,1.9220000505447388
1773343139778127600,11.031127685546876,3.1500000953674316,-0.24199999868869781,1.3489999771118164
1773343139787878100,11.040878173828125,2.7860000133514404,-0.48399999737739563,1.319000005722046
